,rider_id,rider_timestamp,Nth_churn_rate,Nth_users_lost_during_period,Nth_users_at_start_of_period,Nth_percent_of_all_users,Mth_customer_lifetime_value,Mth_number_of_customers,Mth_number_of_purchases,Mth_number_of_unique_customers,Mth_sum_of_customer_lifespans,Mth_total_number_of_purchases,Mth_total_revenue
414,0b0cf8cd-1647-4191-92a2-7f93d3640fba,2034-01-28T13:33:32,137.3251629,76.47419687,98.11208901,15.59870367,83.75,3,74,2,5,53,929
415,1a827ccb-35fc-437c-ac3e-9856c36e9a2d,2028-09-27T00:55:55,40.30330525,6.442360706,77.99638979,22.90631142,124.6567164,3,98,1,4,66,978
416,858d2028-1f76-4382-97b8-0e7ddc8d9cce,2030-12-30T08:49:08,92.96329859,75.62868675,50.30029094,36.9710734,149.7037037,10,4,1,7,19,54
417,080568f0-817d-45d4-af8e-65a12293c446,2018-09-05T14:08:17,105.9539407,98.95971552,15.85936122,68.89040775,22.86868687,3,29,9,7,68,537
418,b0bd19fa-70bb-475a-999b-ae93c21daf3e,2024-07-03T15:10:32,11.07101513,33.22956344,44.08192332,54.06490742,6.972677596,10,3,6,10,64,965
419,aa91765f-2ada-4635-ae9f-f820ef33b800,2028-03-04T16:02:11,58.84836608,97.73710422,99.78592132,16.13604088,9.471,5,18,2,5,40,604
420,7860107e-dbca-4ec7-8fe8-6fdf5515544d,2024-07-13T19:09:21,34.83635284,18.06723897,2.543850394,26.21763984,0.03968254,5,79,9,7,92,402
421,70252c01-5ad4-41f6-805d-99d4ca22f1c2,2030-08-14T06:50:27,38.36885504,98.16290421,86.65058781,8.178964703,85.94285714,2,5,6,10,18,671
422,5219dbe5-4800-4bbf-910e-ecf4d15b0449,2020-02-06T05:58:13,50.7790868,2.109076767,20.6164734,89.34575499,133.1160714,6,63,4,5,10,245
423,ac54c665-d0d7-46a3-8e84-aeee48b444c9,2019-02-17T22:29:55,147.9491381,75.83101533,93.73841687,69.48745766,54.01567944,3,48,1,5,95,698
424,ec5aaaea-d858-4443-b8e5-bda0dc95a13d,2026-09-03T11:33:03,111.1311465,14.68668028,8.974030481,76.88932752,59.71031746,5,68,5,10,80,371
425,802b1c0b-51dc-46d2-901f-2f778c00ac82,2033-07-26T12:39:59,86.20060244,14.69731478,19.07380689,7.950410707,14.43333333,9,10,6,9,41,40
426,7feca05f-bbb5-418d-8b6c-32787e2c37c3,2027-03-14T20:18:55,22.40226558,96.55312568,17.54825863,77.48374723,4.901639344,6,49,9,2,68,341
427,f2e4cc7f-f964-48d9-99af-e47addda2177,2025-01-12T05:07:10,74.12421663,35.97870995,55.97026363,88.60542983,78.6,7,51,4,8,9,218
428,fdfc1562-2e86-4cde-af7b-5ff981e2343e,2033-05-11T13:57:07,19.83842481,26.17574383,74.55525686,62.63063706,344.6388889,2,10,1,6,98,535
429,e11b28d4-a58c-4cc1-8256-699af97cf538,2014-10-20T21:20:53,32.14327297,91.62068869,1.69859961,28.07896726,616.1403509,4,12,4,9,84,872
430,fc409f1c-2256-447f-b1df-f56e1cc0516e,2021-05-26T10:57:00,120.9105049,9.399299567,68.32401584,62.82729892,73.23520924,2,90,4,6,36,344
431,b588f46a-0233-4e7e-baa0-19a536d720de,2035-03-16T10:04:48,0.112786342,5.724662039,69.86367906,54.15487227,0.629385965,9,27,10,4,41,236
432,4d144d0d-4f55-4a16-8f8e-ccf994b06706,2031-07-02T04:22:42,176.7008731,6.162834397,43.14284601,30.96948319,172.9559748,10,47,10,9,75,535
433,61c7d0a4-8d25-4c3c-aa6f-612de26040c9,2015-02-19T06:07:41,4.669156023,86.6123986,15.65089794,38.44927542,3.088122605,1,84,7,1,81,738
434,1ce92213-a434-4fb9-be0a-d7b169bf2ca1,2023-07-07T23:37:03,37.20900503,8.630813668,9.51586008,5.407268784,16.30681818,7,62,2,3,8,900
435,d73662bd-f53a-4dfb-9068-b16d48b02790,2032-02-27T07:09:45,85.78743192,84.90028063,54.82341992,63.63805304,9.935064935,10,12,4,7,4,153
436,46955e49-af6c-4385-b1fd-2473ed4520dc,2025-05-24T17:58:36,140.8187987,97.55599473,37.4739848,13.54495091,692.7631579,6,21,7,8,41,875
437,d25affd1-f9f4-4aa4-8230-43186cc5efbd,2022-05-20T06:04:39,60.60680148,45.17436809,79.85882141,66.53785627,280.7466667,7,77,1,1,68,54
438,045a2752-0875-43a5-85f7-65c28d101b5e,2015-12-07T09:15:39,4.741935165,23.07830809,40.3203692,92.82245264,11.08294931,7,15,9,10,49,54
439,99049adf-833d-4e06-b615-6f7a9aaa01fa,2030-07-05T21:13:25,29.26581825,84.33984456,27.57803364,51.4837402,177.1428571,5,67,8,10,39,778
440,802bf3c0-179b-4029-af5e-9dabbd2448a8,2031-05-25T03:41:09,105.5752606,37.80706848,56.80375362,5.8463572,2.045351474,7,29,3,10,72,675
441,cf36023f-3e16-4a9b-a2bd-c84f362f8dd0,2032-11-08T06:45:49,59.60882059,69.99655225,42.59458245,90.81510647,13.33723404,3,18,9,1,19,935
442,126d5d29-4622-4087-971f-054c2ed5c4d4,2031-02-13T14:50:45,6.943571227,15.65928921,95.57100662,37.81578864,67.32098765,4,93,8,2,69,462
443,5aa6138d-1309-4581-9617-c5a94e5b806b,2019-02-08T01:00:16,41.68397061,60.92989237,10.90999954,3.048132617,44.15037594,6,17,5,6,46,601
444,cb05727c-7aa6-4555-84f1-58509c592d79,2030-03-24T20:41:23,42.5638481,35.15032493,79.73331278,20.03745736,408.9484536,10,15,5,3,50,441
445,8ac17a10-991a-401a-842b-bf6ed396820f,2014-12-14T03:04:46,47.53159318,62.44557087,12.04241213,38.25989335,120.8214286,9,77,2,9,47,589
446,0a06ac91-dedd-49c8-8bc8-204dedebf890,2025-12-04T10:37:08,108.1282102,73.74218144,11.49504324,6.303268796,350.1333333,3,11,8,1,24,183
447,432599e4-6717-4dfb-82ed-b10f451db356,2016-04-25T02:28:49,15.66937997,23.68019836,15.14631331,89.99754125,947.1,6,86,9,7,20,734
448,ed04e7b7-bf33-42bb-a24d-443703a6114c,2025-07-17T11:58:41,37.22684986,70.04104977,54.7221847,99.84168546,190.4795322,8,97,5,10,67,127
449,780253a8-2225-4fe7-b3ae-da6d9fe2d863,2017-10-25T08:21:54,47.17349481,29.35178591,93.4570287,42.33414169,21.83882784,9,1,10,2,26,663
450,8d3a83de-85ce-4ecf-a065-86e3eb18ebc4,2025-06-17T02:25:47,4.101864928,58.66285201,35.30243171,41.76001248,72.435,10,5,7,2,76,263
451,068a8422-628f-4d65-80cd-7d137315c045,2018-10-20T00:00:13,1.640625838,93.67601507,8.342816137,27.16820007,190.9885057,3,38,7,1,30,888
452,63a99913-0305-431e-959c-3acab70688a3,2022-02-09T15:08:18,66.43593973,35.5009958,20.33538555,86.74166534,558.90625,7,71,4,1,47,920
453,30b7f31f-efbd-41d8-9864-b62d51d0777f,2027-04-27T11:27:32,1.868091107,73.74153475,21.23004351,22.20131314,88.78787879,2,88,3,4,59,827
454,93a425fb-1597-4157-bcb0-2863146accb3,2020-12-13T20:09:04,13.64796141,55.59099669,15.39529744,54.73674415,84.07894737,6,17,5,5,45,966
455,aa160131-32ca-4505-a9c8-177a64aced6c,2023-06-11T04:27:52,71.75339845,84.64746719,9.83700833,6.140189522,20.18181818,8,62,9,3,75,592
456,16a55428-285a-41e3-af35-5886f917e157,2023-03-16T04:20:16,185.6434094,20.72386965,67.20034389,16.83109287,26.63983903,6,54,3,5,91,679
457,e96cc949-7a84-4b23-8ad3-d282f2584aab,2025-11-03T22:03:04,23.14693759,74.29338536,23.88075257,49.64525902,47.95869191,3,47,5,2,84,0
458,4f1d4d0b-343c-4d13-86a4-e6d381a8a9c7,2024-07-27T22:00:32,71.95778775,64.38668053,45.48150137,9.221896683,18.04813218,6,28,8,10,6,312
459,c3470607-e3d2-4fb1-bd1d-78ec1b3d7ce3,2019-10-19T16:54:23,64.97106162,37.31952629,65.43861367,81.55654625,268.7086957,1,59,7,2,57,806
460,aa7a1eaa-1a22-4d3c-ba4f-ac7f9848ed97,2033-04-07T04:41:30,26.10446677,6.553803716,37.55539368,67.63615011,22.16842105,3,93,9,4,49,110
461,b47eb2f4-11fd-4dd7-bc2a-5d4e12640af2,2020-09-17T12:42:48,79.35728339,72.38317197,84.08905857,5.255291437,20.4,9,86,6,3,9,339
462,26e87b21-07a9-465e-8e18-0389ecaa9ad5,2014-05-03T07:59:44,8.031245156,82.65128937,16.85774209,39.15940121,35.71717172,6,21,1,2,2,810
463,04720baa-3a92-4bb5-8c80-5614961f2418,2020-09-28T01:22:41,537.343286,72.32120772,6.63051267,90.38807254,1441.896296,5,24,8,7,89,25
464,6eb62cd0-ae9e-4b6e-bacd-f12d780fd685,2014-02-28T17:21:36,72.15713915,45.88721448,57.01020935,78.43831391,195.8333333,2,68,1,6,68,735
465,9d514e9c-e35d-48c1-97db-94e03ff1a867,2029-06-21T08:15:54,53.42395387,22.97262634,35.27574933,44.80300051,62.7265625,9,18,5,6,76,840
466,1543611b-4891-4d17-b1b2-e94cd83cd2f4,2025-07-11T19:00:40,169.9132363,90.29335465,53.70018036,21.95589805,7.483098592,4,85,3,8,27,373
467,a7aa69b8-160b-4989-b9a8-c198c96cfeae,2024-11-22T22:25:12,19.4526592,39.55307299,20.96265737,52.08262526,163.3333333,3,44,8,9,89,243
468,4f4e326f-25a6-4ff5-b165-45040963a03a,2014-04-19T18:08:40,36.68433976,57.00520688,84.83427033,92.49722829,11.78181818,5,79,9,5,93,370
469,c7de97df-8b9a-462d-bfa4-7157c0cc8271,2015-08-30T07:57:44,5.626497329,22.56366666,12.06838911,32.96274724,41.15,8,87,5,9,69,44
470,3776947f-2c16-454b-b1a1-f35bfbc0d657,2023-12-23T07:23:37,3.939126611,89.93612626,39.11828609,80.91371024,251.8974359,4,61,4,1,25,630
471,5fbc7df4-3766-400b-afcd-4d886eeeaba5,2022-11-11T01:24:21,58.82307831,0.43412029,9.72343507,73.2871308,747.1836735,5,7,1,4,53,913
472,0ce0d8fd-b125-4192-a3c6-01951e726cca,2034-10-26T18:43:07,22.57017043,72.73734795,12.20717804,96.15414468,27.53571429,7,59,3,6,77,459
473,8d4d2212-a4fc-46fa-8335-281bf98675e0,2021-07-31T06:59:45,92.87978036,11.56365714,8.627692817,38.66772135,3221.15625,7,15,3,5,32,807
474,496c0d33-394d-46ef-9184-0d901919664c,2028-05-18T09:35:18,80.46042614,71.61404524,17.57367461,16.2344205,35.41818182,3,46,4,9,41,493
475,6fa5e1e8-12b8-407a-8d02-9ab36c4ce046,2034-03-29T15:19:38,2016.434675,6.988508013,4.005456342,31.83101052,10.38461538,2,71,7,7,86,401
476,cc468d05-14e5-4502-842a-4d6a658ebd6a,2018-03-27T08:56:30,930.9295453,65.43279918,44.08081418,39.73147408,61.28571429,6,26,6,7,87,572
477,6a725f9f-5d64-4679-b6a0-bd588fb28486,2024-01-26T21:12:48,424.1075025,66.19572509,40.24713065,1.75644103,159.2532468,6,51,2,4,16,248
478,e1465700-c25d-4877-9d9f-9854c017d5a6,2022-09-29T01:44:43,171.6856444,36.86705379,64.26151592,35.45550509,16.11267606,10,79,5,10,45,361
479,1c6d04a1-2a41-4de4-b450-a266c4536448,2032-06-03T11:55:10,99.22604445,57.12952707,90.53399447,89.32530963,51.92982456,8,61,4,8,95,851
480,265a6170-6740-4289-82d2-7e89970234cc,2021-08-30T00:46:27,31.07918265,14.06949185,4.099598305,23.08347877,0.522857143,9,70,3,9,87,594
481,2cb3cf3a-96f3-4aab-aa39-8e3a3e4d5890,2023-11-07T05:00:50,97.80607633,50.61470579,37.34293413,30.13368159,12.50506912,2,30,6,8,71,316
482,1e5b74de-9b2d-4244-b69b-d2e85eccd7c9,2024-02-01T00:40:21,2.108391781,88.66919749,86.43246425,84.50820759,6.244897959,8,88,1,1,84,12
483,e0a4abb3-600b-4278-82b4-284be6c108cd,2016-05-05T11:59:37,15.19483701,12.89895674,90.18082822,75.21134689,308,1,48,4,10,92,999
484,48ac9414-9a43-4a0e-aaa5-f969438e8e6e,2029-12-16T00:40:09,109.0159609,75.28841301,81.44570463,18.10463118,32.66666667,4,52,8,4,28,420
485,5be82b39-828f-4878-b3db-2745855a9dbb,2027-11-02T21:09:42,25.86733804,24.2036655,9.376235068,80.44354198,81,4,22,9,7,86,856
486,811375c2-560d-4f59-a3dd-9dca1154599c,2032-06-23T12:08:53,93.67825378,58.38328687,10.0569408,34.54148262,20.29100529,8,63,5,3,67,11
487,aebee4fa-f620-4d4c-9765-8f276a759b82,2027-04-30T04:04:32,66.91251152,78.48764972,36.13501904,65.56688553,15.73333333,7,65,3,2,18,452
488,b45b1ac2-ded2-4c3c-b879-ce1beff1dc1a,2024-12-22T04:43:47,165.1189305,70.73808001,67.99935006,44.74852403,251.1625,7,53,10,7,4,720
489,c247a913-2428-4415-8e2a-e315759a2d08,2030-09-24T22:15:26,259.0037419,72.16129584,56.20665457,30.45436372,1125.2,6,98,1,3,27,251
490,7102dd47-83fa-4361-b17e-a2c7ebe31a1f,2021-09-14T19:32:15,14.27443662,68.36179755,0.371218185,73.72746293,81.03896104,4,85,8,8,96,361
491,2e7cae82-cd08-4643-ab22-8bd21f8a8b61,2020-01-09T10:30:25,35.56901322,50.22397211,80.61550354,28.66524108,53.95359079,9,94,1,3,3,176
492,258add34-e7f3-4a99-8212-e5999b6e9e1f,2032-09-09T07:55:35,1.564679008,68.36697931,4.818078355,51.57403977,21.16237113,9,68,4,9,17,605
493,8881f3f8-d4eb-4460-a7cb-d5d4a2987a2f,2025-09-11T21:15:10,41.87731403,92.722328,97.34526025,89.37059346,1941.415385,7,32,3,3,33,111
494,ebaf89bd-4a3d-4f87-9342-6dad811a6361,2031-07-28T16:12:09,25.31164182,80.38612787,64.64307967,12.09105179,439.4634146,2,55,5,9,71,818
495,b0f95f5c-af5c-4d9b-9158-cd6ce10d59ee,2017-03-26T08:02:37,52.31807829,3.788348576,53.73103251,98.91559538,17.33333333,7,74,8,5,91,622
496,9e69a2f0-5271-40ac-a32a-a5f2b72b2226,2030-06-26T14:47:56,91.34557433,85.69377076,18.50617571,63.05283096,174.8738739,7,4,5,9,10,21
497,cfa797e9-b5d5-44e0-875d-a2324dfb593c,2032-05-31T02:17:40,64.24443637,71.40256919,67.94531145,67.62126201,59.32575758,4,83,2,4,27,763
498,528d130a-aa79-4a59-91bd-393d41282d50,2022-06-29T02:21:28,28.02800365,91.62277593,99.29929082,57.30718849,97.48917749,7,96,9,10,77,387
499,4258df0a-b33d-43ad-a69c-3b5f63c8ef88,2031-11-29T14:45:33,38.71383609,52.88849673,58.60053667,20.47864727,38.22016461,3,57,6,2,62,602
500,f38fd96c-55ee-4fe5-a208-e6d6a4cf3685,2028-05-05T03:59:22,177.4209493,57.49529197,51.21087363,5.865466664,5.596982759,3,13,3,9,58,204
501,b11f4a5c-e5c0-41ab-a3b6-98d33d3b079f,2020-06-16T22:45:53,59.4432622,2.356363289,38.18593601,4.244644181,254.8701299,2,85,4,5,11,69
502,3bcd4552-5291-4524-bb46-50a5782ac60e,2018-08-03T15:11:03,14.86678132,58.30230022,81.04297962,70.05321178,58.33928571,8,99,4,3,23,720
503,b1e585d8-28c6-451e-87a9-afca6d87df9b,2024-08-26T07:54:50,13.67470435,80.37377261,12.32418206,24.67672192,61.43448276,1,29,2,3,89,930
504,426c1761-6c9d-4ce6-84ae-1d529833456f,2029-11-13T02:06:37,188.7259856,31.56025914,16.86636239,50.32206772,57.35294118,4,42,2,4,19,56
505,1d117cf5-5bb7-4387-8d30-a054fc818354,2014-01-09T02:19:16,13.6278088,55.83678188,91.33544166,44.69892033,9.645645646,2,12,9,2,28,409
506,a4c93a29-7a4d-40a9-be86-bf3dea0073d3,2020-11-08T20:08:54,93.1309217,5.107747989,3.072686886,62.35789302,202.7910448,3,22,3,7,53,17
507,64159884-96db-4ea6-af8e-bb8e0af06fec,2014-07-31T15:21:09,201.6877273,37.1105865,28.75143144,25.07489382,5.590062112,5,54,1,9,37,452
508,46e3525c-2e87-4db5-894c-0231d4370a1b,2024-11-28T00:23:56,142.4824419,3.052420473,44.1421828,67.60142292,148.44375,4,21,9,7,63,485
509,da2ea4fd-6301-4a63-bc1f-818cd5beaab1,2014-06-24T07:04:29,34.44371777,81.06497504,57.46190511,44.76614776,2187.466667,10,93,5,7,29,630
510,3d85b990-80a5-41df-8749-eeca84a2c820,2021-08-09T18:05:05,28.74897018,38.47919869,72.39297839,33.70426369,189.968254,8,54,10,3,42,635
511,c6946ac3-83b9-414e-a073-8d0f2630e512,2034-02-05T18:54:28,69.46514067,22.50121475,64.95117192,8.677179556,112.5925926,10,6,1,1,38,350
512,1b38642d-8cfd-44e5-b62d-56577be949b8,2027-07-11T20:34:42,64.25035219,87.9022815,19.3283284,2.60539807,421.1092437,6,14,3,9,29,721
513,364bf907-f645-4f8f-8974-680fac263866,2019-09-19T07:32:44,15.40751873,87.76864607,65.91854214,42.62309219,102.8799716,8,11,9,2,63,801
514,0327c274-6f32-43eb-a3fe-f653a89c54de,2024-06-14T21:24:31,503.6385533,72.20193327,74.9981843,40.45048018,947.6372093,10,12,7,9,17,302
515,271867b1-0d7f-4e8a-acd0-425de53ba96f,2030-06-19T23:42:52,30.63345542,66.01355293,22.35746507,96.06305547,50.23376623,2,49,6,10,65,903
516,cd03f4f2-036c-447b-acad-367b25051c5f,2027-12-26T05:44:22,61.66083506,65.75004421,96.9190646,25.21857485,180.2181818,9,95,4,8,70,931
517,d7cad4e5-719f-4e5c-8cec-8287f7a3ba3b,2026-10-10T04:11:14,599.2502167,72.83153488,83.11345494,28.51917098,444.6814815,3,10,4,8,10,951
518,8cbb6255-bc81-41ca-bc46-a7d5ac7a9aca,2030-09-05T10:41:10,121.3864442,52.65890175,79.99253352,97.26780113,4.724761905,6,97,4,4,47,866
519,9d8ab699-6644-4d27-8192-26a57828c0f3,2024-07-12T23:06:31,68.89147916,26.30062253,4.340604615,23.25792231,0.449275362,9,28,7,5,8,810
520,98cc740c-e5ec-45f0-9873-dc6ec78e8b93,2034-10-09T19:45:04,79.05194558,32.67916431,60.94908265,50.6187193,27.28021978,6,67,1,1,6,727
521,70200516-4f50-4ea6-8d3e-8f38cde680a0,2015-01-01T02:31:31,7.854769553,2.784013258,5.820504643,28.85017346,31.5,5,19,10,7,26,27
522,614059a0-bb7c-4c4b-9257-9643535dc426,2026-08-28T10:20:07,20.95644971,61.91858614,87.75461171,51.10470271,281.4545455,1,69,3,10,55,157
523,5d76f7e8-dc42-41b4-99f1-7c1451617afc,2032-05-11T04:16:07,64.24738758,57.1152585,84.02399946,58.51962442,8.981818182,6,28,9,9,63,419
524,0584181f-8cc8-420c-a064-d5ea3256667c,2022-07-26T12:41:20,0.175491194,75.39645997,58.86356338,57.8906309,37.5,10,38,5,2,41,345
525,a187bfe4-9085-4f3a-8de7-91ea260f1755,2027-02-19T21:17:09,33.97074129,93.63102465,74.72357989,67.09511197,1.928240741,10,60,9,3,71,687
526,a23c57af-f5b9-487a-958f-aa5f2ab19340,2015-04-19T21:42:05,150.6572926,40.32122054,10.05318771,97.2188147,4.505,1,77,1,8,46,855
527,1e9d001e-c07b-4956-969c-626d72d8d041,2034-05-18T00:58:16,1.806631271,22.80468673,43.97954392,9.105597168,967.5897436,2,85,8,3,97,339
528,824d66b5-e3cd-4337-8d6d-bb261c6fcfcb,2024-04-25T18:19:43,194.7809783,82.67615509,6.634087372,23.98875071,26.7826087,1,55,4,7,27,167
529,1f9824e6-5b0e-4db8-ad9f-efbcadc588a7,2018-09-15T07:21:54,1.674059524,40.08417667,36.08284791,54.23326021,12.47685185,1,80,4,3,69,500
530,887f0276-a817-4f27-988d-936af40a7f7a,2029-05-01T05:44:37,3.892185435,3.878137042,18.36246785,14.84223589,108.2307692,10,47,5,6,50,887
531,6976ddf0-d83a-44e2-bc79-926a2bd37aa4,2026-02-24T10:37:39,26.26418125,77.43803738,88.85470884,64.5270193,203.28,9,37,8,4,15,245
532,437bc8e5-de06-4713-b8f5-a79a3a8c24bc,2024-11-23T23:37:17,19.57232866,68.3910316,64.56872653,72.47533272,110.1515152,5,7,6,2,30,903
533,a245ec9e-6fec-45db-98e1-0449bddecbab,2032-05-05T20:48:47,2922.156329,2.4075609,92.10927226,94.65406254,608.4722222,6,61,10,1,87,472
534,f0d26e82-dd8d-4578-a006-3f62c5b888bd,2026-10-08T23:10:15,49.01617805,11.02636393,60.48314176,13.70109622,0.938095238,6,45,8,10,5,658
535,829dfb56-53cd-4212-bbf5-8940d605d25c,2025-08-26T22:29:12,173.7456625,2.893382619,33.73121313,75.44746915,19553.33333,10,56,6,7,88,153
536,2836d074-6e45-42ba-976b-980c4c68ddb5,2032-12-06T01:28:25,129.087307,34.07084302,17.75301064,10.84518588,17.4295082,7,57,3,8,98,888
537,05610e63-b248-4597-b9cf-3a803a78e83b,2029-03-01T17:49:31,150.3583305,91.17230522,90.71413062,2.643543413,323.9340659,10,91,8,3,97,859
538,91216edc-f71b-4978-a050-2f84ff25e9fe,2032-09-25T02:17:39,18.34718148,74.27285263,51.23287816,71.1717116,276.1888889,5,38,7,3,30,377
539,014c062d-ed27-4004-b3b7-1addf2706e22,2014-05-04T05:24:55,141.5307908,88.81965195,49.34934516,37.51241741,394.4294118,9,19,1,1,78,385
540,3681a6c2-8eca-4ce5-9319-aee05e93a2e3,2021-05-12T09:05:26,90.82709838,29.14076207,0.806029039,58.33715621,31.91666667,10,26,4,7,9,338
541,ee6b7e34-aa99-4953-8919-ad662e52a13b,2027-06-16T02:26:48,100.0111957,55.02704983,38.10250916,91.66653608,16.95726496,9,3,10,3,82,386
542,4e9a045d-8332-40a5-98b5-a1ec9c2b4eeb,2017-12-18T03:28:12,59.23350477,77.64403825,66.51855345,82.57523396,200.0181818,8,90,8,2,91,496
543,9e750b76-6107-4b46-a2cd-b60f5d12ed1d,2028-07-13T20:12:30,0.50798915,80.64640619,59.93093954,71.16841234,56.47590361,4,32,3,8,78,102
544,bcb15e1d-39e8-4df7-94de-2f18cd732805,2029-07-11T18:29:27,7.830445627,82.4055467,87.4359717,6.033358637,70.09390244,10,35,1,6,41,535
545,32f9b680-5acc-43ba-9a44-0d5405343d54,2024-06-27T17:40:27,105.3465133,59.86694333,94.58635827,12.16119283,25.51004016,5,67,7,7,92,174
546,29c7cb20-ae3a-40db-b641-034928ad633e,2024-12-21T02:26:23,71.85762973,16.6826133,99.94376493,73.20001588,15.74774775,10,80,6,3,95,36
547,4b25ecdc-29bb-473f-8afc-9f06b2b94a9d,2018-09-15T15:10:48,73.56062699,82.77830027,85.52620033,76.11795459,453.0059524,5,58,7,5,28,591
548,d5f6c3d1-b7b3-4fd6-bbd7-bfe6e45b32a9,2023-04-09T23:07:07,43.25063249,31.27530249,3.754134006,29.42923684,93.02358491,3,100,2,7,73,433
549,ffef765e-12f9-4ea8-9a7a-c79359918f55,2022-10-12T11:16:43,27.25549808,16.09233411,64.08357457,46.41941911,0.142255639,9,47,10,2,78,957
550,43688c6a-d7ae-4e2a-b45b-469fd2c3e73c,2019-11-30T23:07:20,771.058816,75.17936871,41.18617178,69.16480061,30.67602041,3,87,7,2,84,325
551,7c2126cd-db17-4e3b-9ef8-bf53889ea2f4,2025-05-13T14:02:26,43.622416,67.44890317,91.93637725,67.79463926,114.6666667,9,32,7,1,72,833
552,febaf45c-6e77-4bf9-b7ce-af9b6fea50c6,2029-05-20T19:22:20,3.626320747,85.25296389,32.44645774,22.740753,27.51428571,10,85,6,6,61,114
553,d9799507-d9d0-4d6c-943d-a977a34e9da0,2032-04-02T04:54:19,53.34972943,57.13294367,82.2543782,48.48832989,2.897959184,8,63,3,4,40,14
554,4c90b500-cf3e-431e-b77b-02635dbf5fb8,2022-04-14T14:55:45,17.41026217,50.11645094,15.0839623,4.181089163,841.8461538,2,92,1,4,69,624
555,bc0e87a1-5145-4daa-9c0f-a6773b38d17d,2023-02-27T12:18:15,3.071352257,95.15315419,0.602934388,12.18969835,140.6896552,5,64,2,3,14,392
556,14a0ac6c-3c20-4846-80c2-3653aa12ec7b,2034-02-01T01:55:47,94.027828,64.04233465,81.0486464,8.168142511,178.0204082,8,80,5,8,70,218
557,3b66cd93-160d-4315-b422-7d84fea78461,2027-06-24T19:40:26,67.29464091,94.55751841,55.26540703,27.69967797,151.2461538,1,22,1,7,60,44
558,08bd43ac-f1af-4ac3-be06-b65efb71358d,2033-08-05T06:13:38,106.8596744,27.4988851,38.78728933,1.516327668,102.6857143,8,37,3,5,48,858
559,2cb52aa0-ac70-4de7-af2c-ac6c122c1776,2014-03-06T13:14:42,13.0762128,77.13365676,7.709457979,78.01410872,1.12585034,4,42,9,1,5,791
560,b821beb2-a291-4192-b150-f332c09dfc63,2016-06-26T15:34:23,37.87717473,48.44375107,46.38031894,42.47337101,52.8,4,19,8,4,52,425
561,15fc266c-a36d-4021-a4a8-f9161b972eb8,2026-09-12T08:45:17,528.7742972,50.68929412,60.61944597,7.040246612,190.5869565,4,70,3,9,34,403
562,feedcb81-2bfe-4beb-8002-2c985d84041d,2017-03-27T11:44:05,2.539124726,32.20125437,89.60321365,61.87414199,48.42672414,8,16,8,6,5,979
563,3b32e0ea-c438-46f7-b3f8-2d5cea06a3d8,2032-10-20T02:12:05,62.57715483,50.05567757,71.95004114,68.57122094,178.7959596,1,40,9,7,90,597
564,8f8b45d8-fc09-4426-9b77-a6a84cfe451c,2021-05-16T14:17:13,27.35810933,91.79486863,77.35282398,21.85491088,2383.8,5,15,10,6,91,917
565,8e1d403a-a39c-49c0-a622-169d1e4a3870,2030-12-04T04:25:39,4.939175937,88.95922909,19.56651622,15.1258672,6.617933723,3,75,10,4,16,325
566,0b00c599-90e6-49ac-ba51-75cd18788fdd,2021-03-28T18:13:46,82.86306217,14.95059985,23.34767017,28.31807124,203.2,3,21,8,8,84,935
567,803d0141-8ace-47c8-a3ce-ef2753a69ef3,2029-01-08T15:22:04,159.6458203,87.60144243,65.40066606,33.82423342,43.01970443,2,62,4,8,24,814
568,e6b89fcf-8dbd-40bd-a5e6-c0bbf832a108,2030-10-07T08:39:51,124.6236756,50.04905736,6.23382872,36.69156132,12.78461538,5,74,1,8,95,804
569,5a6847e2-bd53-4910-86cf-2e54a9e769bd,2019-05-05T07:09:23,70.95531675,75.05135754,21.44115237,57.60799139,35.70596591,6,96,2,7,90,280
570,ca03b075-e347-476a-addd-2cfd3c50924a,2018-07-22T04:35:16,65.65223026,63.5137126,16.55028522,28.63542619,161.7567568,1,53,9,7,85,642
571,0c3a27c3-3890-43c1-819e-58b89965f8a4,2034-11-14T20:21:49,86.2763806,43.56464345,11.34825014,31.89033808,14,8,40,2,10,8,102
572,ec2acf78-c50e-44da-9ee4-0e18192f6362,2025-06-10T11:34:46,46.45206749,18.22961201,97.42849774,14.17875876,168.4067797,10,5,6,9,96,825
573,ab4e8d89-6489-411e-8180-48906936bd98,2017-10-12T03:22:07,11.38783975,58.78479039,52.1277172,20.00013455,847.255814,5,70,1,7,64,80
574,939595b8-8377-4918-97e2-901f66c5e092,2027-03-01T10:23:42,39.10188491,70.93947376,3.471065142,97.92660537,697.6666667,8,33,1,9,56,927
575,ac78e2b3-1831-4ed4-95fc-6417da1658bd,2020-01-14T10:59:35,68.88524766,77.44043882,85.8183979,7.900653202,19.14728682,7,47,1,4,45,264
576,78b55c9e-7e1b-45c5-89d1-a65ec1875107,2034-08-29T16:59:14,11.75324835,89.13082996,75.14832218,72.17995885,214.4074074,5,54,1,10,96,783
577,4a678e2f-4743-460c-b690-378e652dd903,2028-05-06T23:02:01,40.65007587,18.32366121,32.92592839,70.37661872,32.63007055,2,100,4,7,63,252
