,rider_id,rider_timestamp,Nth_churn_rate,Nth_users_lost_during_period,Nth_users_at_start_of_period,Nth_percent_of_all_users,Mth_customer_lifetime_value,Mth_number_of_customers,Mth_number_of_purchases,Mth_number_of_unique_customers,Mth_sum_of_customer_lifespans,Mth_total_number_of_purchases,Mth_total_revenue
953,e5f5c437-bf02-43b9-91dd-ae6e865dee25,2027-11-14T21:54:59,273.30989205433,50.56178842388638,71.45750955851126,13.344606820700545,37.083333333333336,8,92,3,5,67,755
954,cb8d4fd2-4991-43b4-a6ac-c64f405298cf,2020-02-02T19:40:33,27.650095312657545,86.21183756283705,3.8937577238814858,52.240550842204115,17.145833333333336,4,65,4,6,16,575
955,46699885-3b48-4227-aa6b-0490387c8b0d,2028-04-02T10:40:07,15.188644545523534,19.390985615858302,24.821829682150643,11.167035527786084,50.98039215686274,8,17,1,6,84,868
956,bf26ba9f-560b-4051-b715-780628cefd17,2016-07-04T11:05:24,49.25636873965519,80.17500418651771,51.68945125739973,5.855113929465682,1515.0,10,87,2,1,3,834
957,ca9920b6-1355-4125-8925-5ca65da4a47d,2017-04-08T10:50:50,30.057539249803337,48.99786076342887,19.419006228685397,20.990149346887364,233.67204301075267,10,31,5,5,91,903
958,0e83579c-e1bb-4d3b-b1a8-b9c9af3618a3,2021-03-14T05:00:38,38.0543212171548,40.83581191908814,57.49237901275964,57.540427897833304,177.76271186440678,3,58,4,7,18,313
959,e3e14939-77e9-42dd-955f-6ada4d8eb551,2023-03-28T21:08:53,0.5498577196688591,43.08143408683921,29.67746493838793,44.11717445465514,39.53125,2,34,1,3,37,747
960,1b0172e2-dc17-49fc-a4cb-a1cf2edd03ca,2014-01-14T03:31:15,157.23441159510872,44.12910139880656,96.19785382953683,2.1103450361208864,85.5072463768116,4,98,9,6,10,504
961,cc0fb573-924c-420a-936e-c17885fcbe03,2030-01-02T13:16:58,17.796167031927673,42.577582336637384,44.65373276621365,55.79380942372269,10.54109589041096,1,46,10,7,21,510
962,68cba3db-a543-46fd-97fc-c71f2265fd61,2028-08-29T18:47:22,2.7386977855472185,93.99139369406724,68.59282462719594,9.605346169091412,4.366666666666666,8,99,4,4,6,772
963,a8199ff0-dd6c-493e-81fb-a431fa3eace9,2022-04-07T12:45:49,16.065195231072792,82.89066686613509,1.036968471125832,98.46594238096132,792.0000000000002,4,46,5,5,70,740
964,f17b3ae7-d08e-4306-a9b9-f85a67c50c98,2022-02-27T16:00:02,253.7619141949272,33.46222076790423,64.7552476394696,33.29871188003687,2339.2000000000003,6,78,9,9,99,771
965,e5fd71b4-d2cc-4119-a555-7474e5ae6245,2035-02-15T00:13:51,4.700797086364622,69.598330613062,14.052739914679634,92.73723259396559,3.794640522875817,1,31,10,5,76,102
966,04646419-ebef-4326-83be-b0d611e55533,2020-02-08T11:45:50,5.4047995927415,42.03745491968146,80.63619500407191,58.732502783215814,49.27164179104478,6,36,6,8,50,881
967,a8802819-72c6-4d68-aa60-ec16ca0af95d,2031-08-10T02:10:03,23.135115795070107,47.762870549292366,1.0728122964639653,30.89385675135642,105.46875,7,90,1,10,45,447
968,3ccf781a-ff50-416c-894a-18dbc088dcd7,2025-09-01T10:27:29,1.057597343899819,44.82440317081126,91.14844208827465,5.313035767927044,0.13793103448275862,5,6,1,5,64,717
969,9fd47183-ed69-40de-8003-8a6b6aa6173f,2027-04-29T10:22:42,293.6175726434082,53.681665121297264,7.351930883259938,19.886667404658866,628.4615384615385,10,52,10,7,95,534
970,60edf03e-3785-4d9c-b532-e2d9fddef679,2020-09-16T02:55:47,2973.3393394907744,72.79377315004683,51.444387966038086,0.8563815063516222,69.7112462006079,1,35,4,3,80,114
971,89dcf56e-c300-4d86-95ff-ed0d8321035e,2025-12-02T05:58:40,11.353461800665023,81.4652228104108,55.370297552004345,6.701760219839848,3274.8799999999997,9,26,7,9,86,76
972,9e55e845-a04f-4bd9-b317-240bdbcfea94,2021-09-20T15:08:07,22.5521233680614,45.79456936547858,74.34602860849435,66.5401552810993,244.125,1,24,10,10,51,28
973,2fe022a4-549c-44de-b6e1-eb0112dbc82a,2029-07-09T18:53:49,60.352368160237155,50.32135239495413,15.419807808463492,68.35931338212622,181.35,7,38,4,8,96,449
974,94ed0f05-ed72-4f28-8d70-220d2bd5cff0,2024-11-10T03:32:16,14.215671372544866,96.76812664465776,58.409577889387606,14.350409746557835,1877.7272727272725,3,52,3,8,24,932
975,e97e17ca-3c9d-44f0-b870-281a4714126f,2018-08-20T00:13:19,7.274504063421147,92.89123913779478,69.45334404208805,50.99620037755685,19429.444444444445,6,73,1,2,41,589
976,e9f5d947-c1db-46d0-9c8d-9eb54b75edcc,2018-10-26T15:04:35,133.79544994524272,73.83785769756999,9.233581668404279,82.57614020136909,87.94074074074075,1,34,6,1,17,480
977,8fba52eb-ea83-4d4b-90ed-4f627040cad5,2027-09-22T01:47:43,16.479748047178045,62.516976039794315,96.1848548181076,23.84484541319638,452.69841269841277,9,26,10,9,7,541
978,bdc53bcd-f0bd-4707-8be3-979bb5341cf1,2025-06-25T14:24:39,0.16312675562546616,91.63698878729706,39.64243194936054,74.2645572408342,172.3168498168498,1,56,1,10,2,302
979,653c1b9e-7c1e-4989-9375-1fee94874610,2029-08-20T20:10:58,133.63548330076517,75.56606738982005,98.21793660305462,88.93556234987969,42.95454545454546,9,43,6,3,93,13
980,790a803e-6f5d-4298-8592-9916a3ab0a57,2030-12-01T23:49:19,30.783141699998424,28.194925159772477,73.49068688189682,99.34089873604113,22.385999999999996,6,88,4,7,65,90
981,967f753f-c049-4596-9809-7d7b9913f2ec,2029-09-16T07:55:04,73.82866693479599,23.357374866912505,4.45883739262255,92.06020701508947,1.8074074074074071,1,59,10,4,1,325
982,821a4620-f559-48f1-9652-2aa2ae9a98f0,2033-09-10T10:20:12,98.35384978098588,46.01361426496345,95.91848541083249,27.41514430407608,27.88515406162465,7,76,3,5,31,118
983,c47b626b-0abc-487e-9d90-d087010e0bc2,2015-03-13T10:29:36,5.569339827015294,48.24543074170404,81.69988105395791,79.09216521687534,19.454545454545453,10,43,2,9,64,842
984,8a353425-f235-4806-8ec8-db50315d6eb6,2022-04-03T23:18:52,0.33626154846666695,26.218691767569126,5.769444898698406,81.23208173233184,201.9212962962963,9,87,3,4,51,21
985,489770c3-b18c-4e7d-8a71-9d76997883ec,2024-11-07T22:22:53,89.94454426735786,1.7911199228390795,69.80754304357747,76.85465476180656,77.68421052631578,1,22,5,2,57,706
986,05675d80-ec02-4dbe-ad69-60b6ee034bc6,2019-05-04T05:16:18,20.105910901863677,19.46479974795142,62.12871053242962,68.59217430766878,1085.0000000000002,6,6,9,2,5,339
987,fb27a653-bc95-455a-b297-0bb420542d85,2029-06-14T09:30:33,116.32790480083892,52.392962657730344,68.15940736351241,67.18796108388057,219.84126984126985,1,63,4,2,17,790
988,afa86be8-a9bb-4f74-acae-4e67e982daa9,2023-05-02T22:30:02,77.55589193455961,23.122623212165372,1.1647207389623104,93.01481935301418,39.66315789473685,1,24,7,3,62,63
989,aee5d327-5d95-4a37-bbbc-aabc78c501aa,2031-10-06T03:14:09,3.874277701770135,60.34066417915771,61.217969766621586,83.95418453650781,40.98784194528875,5,44,4,6,17,296
990,c909d104-b61b-4c26-85b1-438544e7a530,2017-11-25T01:00:33,1.192581326533353,26.9215069059636,68.83241077379189,21.491530940274085,4.2356999137683236,3,74,8,8,91,912
991,7083a393-9157-43f8-a71b-6f27549bb883,2023-11-17T07:46:06,12.528575620192496,34.241062972903634,1.375568349081946,36.54320141837254,23.72727272727273,9,21,4,2,66,376
992,f2f6589a-3b5e-4b56-9c6f-65176ae1bd0f,2027-02-18T06:37:11,32.76682842038858,37.00907681096493,20.945179519346013,60.64133913263737,414.20000000000005,5,54,6,6,13,721
993,9f9a49c8-c7e8-4bd9-bbae-1cb717d66ec8,2026-03-06T11:58:41,0.4263810600595537,9.589578387194974,52.51545120275447,15.576200741970869,68.71621621621621,10,22,6,10,35,974
994,0685829f-5ec3-455e-80e2-44705165f111,2015-10-25T05:27:01,29.354694636104725,28.656272792330416,61.87334527061199,0.9911342994706751,22.674897119341562,7,16,9,8,39,412
995,88dbefab-cea3-42a9-9f4f-723f2888f0b1,2021-04-20T07:53:48,375.5842579758242,30.653970117492534,48.19052016980042,51.030044154009126,15.57433489827856,4,25,9,1,10,720
996,28865ffd-f99e-4da4-943d-7cc311f1d24a,2019-02-25T02:44:50,24.744922678486084,2.351942421551134,49.19553586148111,52.92300321807336,19.353043478260872,3,44,10,5,20,452
997,6828114f-a166-4335-9d15-77412cf866c7,2025-10-30T01:35:06,14.07644549769714,38.10776340118631,58.324261956582305,35.876442184746516,101.9622641509434,4,41,1,2,37,129
998,bd79d226-c119-4ec8-99f1-acce33a6a880,2014-12-04T08:58:12,20.545218213846535,36.44128478736579,77.60770424732843,8.75106057876801,291.05454545454546,6,41,6,10,79,213
999,d7dbe140-e905-4eb7-8769-e63323d0c103,2029-10-07T13:57:47,1.667209790509778,49.52356409278886,19.855654784830744,56.86742536908975,106.05000000000001,3,4,4,8,52,161
1000,92e01d39-2ad0-4e36-95e2-f126e4223511,2018-08-03T07:53:10,153.51210934322717,81.19033807182414,67.10390452734147,4.037474926587836,235.9569892473118,3,66,3,8,65,983
1001,e17c29b1-bdd4-4eb5-baed-286e94944057,2026-07-17T04:53:10,51.59417659995538,11.898710249209554,66.80135517237997,54.927832995107686,12.244623655913978,6,46,2,5,45,915
1002,f7233d8a-7d9d-4e86-8fed-071d53c7ba37,2016-11-20T02:47:52,36.25339800488114,62.77020617351855,69.73297598167932,59.3095821559638,994.909090909091,3,44,7,1,14,557
1003,b8704e67-00a7-49ed-84cf-98baf9de1492,2028-11-02T20:23:18,55.31511308335751,96.56268918401919,33.656457756199906,75.34751261097092,7.538461538461539,2,95,9,5,64,262
1004,3299f194-d5a2-480c-b469-91ea5eb9b6f6,2033-10-02T20:07:46,386.46988418107577,43.793270099845515,75.59681570019895,8.198634905400626,8.44632768361582,2,4,5,1,10,714
1005,848fea22-6817-4ab9-b48d-c2e3718dc933,2031-05-09T06:19:18,105.78959777684283,97.86658839358941,27.536431991549502,18.04162513288793,266.6296296296296,10,40,5,5,32,230
1006,c7190d72-2b05-4ae0-b352-b198dddbe3d9,2015-04-09T12:21:47,23.2553427639872,4.7635070325385716,90.34302729827847,89.37790806058406,100.31963470319634,5,77,9,7,28,828
1007,e93aff81-1770-404f-9a08-81995f053297,2015-01-01T00:27:45,25.26143508362753,83.8107795335131,52.544991261517595,86.32357307893162,2.649193548387097,5,50,1,7,95,215
1008,30d6efa5-8615-4341-937f-fdf333168933,2033-11-20T09:41:35,62.748246674287714,48.91101069279834,72.68539820233684,13.402006649606236,21.43440233236152,2,78,8,1,12,852
1009,92f6bb6a-f36a-4f02-ba32-26d4eeb3cdc6,2017-12-03T04:30:06,17.8114192072256,20.17758949230508,24.732188583663728,71.55354936820402,6.539235412474849,1,80,1,3,41,561
1010,87f243f3-ffe0-4cfb-af34-534d89057b17,2018-07-17T01:15:13,31.05886211007851,69.37407374029719,21.27153034139463,38.60609077856847,36.71153846153846,10,45,5,8,2,228
1011,276c3ae8-32f7-47c9-90b7-cf28bf853bdb,2029-12-19T16:51:58,81.49751397551613,13.969199530409993,82.82349577827456,13.709039704585447,3.428703703703704,2,27,2,6,85,296
1012,c796b854-7047-440e-91e5-430e0abaab0c,2024-10-10T06:43:19,4.977846514086123,27.425386474784432,35.83065700738257,3.2433539568760494,963.3333333333333,1,100,10,2,11,983
1013,f2b5cd8b-16e7-48e7-95da-8f09d16a140f,2014-09-11T08:20:25,16.35183052283612,47.859444950839915,20.95372552497742,69.7454332582757,843.5222222222222,10,62,10,3,27,373
1014,427dd44a-dfbf-4e03-8541-6a864e585569,2030-10-17T01:02:39,87.96973889253273,33.144957020467736,7.5312997580873065,81.64881266617535,1.5949367088607593,2,63,7,3,15,820
1015,62f8c6ac-df9b-4751-8019-35bbf3fc4b51,2014-07-02T18:11:13,29.099641988052202,32.65040991630186,81.3387195643403,34.75708570817842,128.86363636363637,5,93,4,6,53,803
1016,bca885eb-d088-4607-a189-96bc83a3a5ab,2028-02-05T19:28:15,19.61522057939942,81.10436079847041,55.042088632341745,41.8569481060022,1.2809278350515463,5,35,2,10,95,259
1017,e90fe8f7-ccbb-415e-9d74-7f3e84c4426e,2030-08-12T11:16:44,74.5292615214647,26.081594612022908,59.42215038569759,30.057909200976074,35.757236842105264,2,71,2,10,43,687
1018,083310ab-9d31-42fe-a811-e0cf5f9c5e26,2026-01-13T18:54:46,23.461565714271618,32.389264467177966,62.87014151245371,55.207331112960624,74.91666666666666,7,71,7,8,39,148
1019,a2886a86-514b-44d9-837a-e0a49c01eaa3,2029-07-22T13:13:25,10.572013017372244,45.14202393235009,2.6400849911396462,31.067025052936494,666.0,5,76,7,10,81,436
1020,b6614109-d9f5-4c46-98cd-dd43e1f8c840,2020-06-06T16:45:02,14.193367844867048,1.017219315895146,99.36024827616262,63.861088741596184,18.0,10,87,3,8,23,680
1021,a2f4593f-57be-4d5d-90e9-aa43ba7022d9,2025-06-28T10:31:11,10.298046411691073,91.31283691408493,39.30594803592972,63.52302541889681,21.140625,8,87,1,2,69,998
1022,9fb9c8c6-ce0d-4c8b-9823-29d89dd70c3b,2016-05-14T10:41:31,62.16020375412755,96.58949973928877,65.2008582693314,80.5401746513366,23.31818181818182,4,14,5,8,32,730
1023,d84fd193-6eb9-4730-bed9-f9c4feeff8f0,2017-10-23T20:11:36,86.0758270786238,82.87585068114957,51.588303578394935,50.328330443698974,194.84210526315792,5,99,3,5,95,716
1024,6afdb03e-d8ee-4c63-8e5b-1da961c54fa6,2035-01-08T03:50:32,195.25282068437897,85.98562548067915,96.58867391487505,89.46245181413609,17.778492647058822,8,77,1,5,45,383
1025,b4615592-1654-4a94-ac46-dbf35887e273,2014-05-08T04:58:32,39.38129546336486,39.897479257056055,54.094702284842754,62.27447225749438,8514.4,7,10,9,5,11,808
1026,b0354c43-d930-4357-b2d6-c994c0179911,2029-01-24T05:19:21,114.7064627992484,22.955681481490707,36.890074083428416,82.9653760276693,112.83870967741936,9,54,8,8,22,77
1027,8b1d080d-e3d9-4d7f-98a1-4a75bd9c1dc6,2034-12-05T05:22:03,17.646040295562564,94.12615052479447,39.52282801257068,46.76104872933426,157.30434782608697,3,36,8,4,44,76
1028,24d3dd45-c401-4efe-abbc-894ebe9e28d5,2016-04-17T00:02:02,8.951096295664778,65.41720896477784,78.22984868559504,66.28927715802931,3.833333333333333,6,28,1,3,67,376
1029,2a4aef43-e2ef-4aac-98af-f316a2708b70,2020-03-07T06:28:22,19.446483291705512,25.46254570661507,80.03478744148742,73.34828200788746,4.27818687612502,3,57,6,10,35,23
1030,98aeca4a-8a31-4dca-9ff7-64164387d290,2035-02-25T01:59:03,1.1503507016764611,87.32927065247362,53.021641358959016,46.28230999333008,337.1951219512195,9,68,7,10,30,228
1031,6e090a2b-c34e-4095-8d4d-375dec4bbafc,2014-07-19T01:44:15,56.5192757115011,4.937208263076953,59.6721145164261,34.168355821811225,9.131182795698924,3,100,10,6,17,355
1032,31783aef-ef06-4373-8b85-c4a496e88b0d,2019-11-08T23:44:02,60.49842177476969,66.5304819049426,77.51084489618948,41.451382536284186,3453.333333333333,1,34,8,6,8,235
1033,1d1c4131-acf4-4d36-9d74-c2a01fd4fa7d,2022-07-03T12:55:05,0.24111925898774658,83.99644212571125,70.09355053625185,74.4621415126442,1649.1428571428569,6,43,9,7,51,803
1034,699beb30-1700-4c34-9677-34b3c3f12700,2027-07-10T05:16:25,52.01846980533321,75.83894432287742,12.234121578255252,0.5063017276232817,9.835658914728683,9,12,6,8,6,847
1035,6c851f4e-0828-499a-a600-9135b96e954a,2029-05-25T18:58:34,4.657391292697934,71.91726126755123,40.31024270213591,87.7273362137686,302.95046854082995,3,77,2,9,100,27
1036,6dcd30a1-7613-4554-8bbe-35683e45324f,2031-03-27T04:16:45,105.11963388780296,80.26645649438775,41.85760255570465,4.43876004730167,18.33,4,21,4,5,71,799
1037,fa809dc3-548b-46d3-9490-580e2f66f1a7,2029-10-13T04:15:15,30.584793302708324,92.02996915840566,14.48734669307752,7.776878340423831,71.08843537414965,1,43,5,2,55,798
1038,678dda57-89fa-452e-9414-e773cbb133d6,2019-07-16T22:29:56,24.32938063168864,58.30503120978101,22.56741657279584,8.145092823541377,272.55,3,82,2,4,97,613
1039,fc2a4a08-87d8-4301-8a48-9887025f4bda,2032-09-26T23:24:30,62.63946761191049,13.102605629112308,84.6994198169885,67.0623522691619,442.54844006568146,8,25,6,8,13,605
1040,573bfb81-d6b7-43a6-afe8-f178b7f21438,2021-08-15T11:31:02,139.34539151047605,67.69963219671548,92.39256840479307,20.20290636580868,240.4784053156146,1,70,6,10,21,511
1041,75503d30-c386-4d13-aae2-c8a5140bdb43,2014-01-29T14:57:49,105.24416721216569,73.21519367727193,31.302174491513888,20.94923964274783,175.78125,4,83,8,4,45,434
1042,11356560-0964-4183-bb99-af22e01ba4ea,2021-08-28T17:19:14,30.80994512000649,3.5311728781029506,31.739975588665924,93.89781763710027,363.27777777777777,9,1,7,2,59,257
1043,c7e428d2-7535-4dc9-9f13-72cf49c2b764,2025-03-14T15:07:17,5.328861149666371,73.62363258889748,25.228101260190027,54.565962451733164,31.02252252252252,7,98,7,1,7,511
1044,f7480cfb-5f9a-4614-9785-b7d703668a97,2023-09-25T23:21:17,220.34170038119314,16.164147574859545,72.86946458470352,83.25179051082505,40.205128205128204,3,22,8,6,14,734
1045,33614057-7800-4b48-936b-fd2c2bb22bcb,2024-07-27T08:11:38,10.65973712119514,9.087663771070954,44.13041615656992,57.40654762001681,191.98706896551727,7,100,9,7,73,149
1046,964df72e-4cd2-4775-876a-ad0c21a2357c,2025-06-18T20:34:08,7.358688705101288,90.5173614094108,36.35095593252111,99.62971363365857,23.854166666666668,3,20,5,5,77,870
1047,2a46cadf-c5ba-4d19-a55d-32d0aac72208,2027-05-04T17:45:33,3.99546726621351,77.93354494018347,5.474681943634485,30.21232562546434,340.2393162393162,7,84,10,4,74,510
1048,6855f7d4-5e20-48a1-bac4-b36c3120b6ea,2030-02-09T07:15:02,212.00069441577367,33.85485598590473,97.53282301035291,96.98930105152718,445.3970588235294,9,93,3,1,28,37
1049,0cf4f593-0258-4890-99d9-7d53d2d1be58,2027-03-14T04:21:57,42.899507286189035,20.79362559111817,54.231208938638275,80.952278163309,192.2837837837838,4,50,3,8,23,56
1050,ef3d84bc-79ab-4c3a-8541-f313154ea9a7,2014-10-18T18:04:10,16.833699990359918,96.59541725512155,89.50153990932229,39.60675552616188,183.21568627450978,5,82,6,6,38,780
1051,a97fa4eb-b530-485f-91a8-614012bb7d22,2029-07-11T00:58:06,70.87872667304019,86.69058874082418,82.3291100620318,47.958975023465975,71.31428571428572,5,90,4,9,42,653
1052,ae1e171e-bb82-4849-9d8c-50d4ed27c106,2023-10-27T20:08:16,89.40222182980905,60.99312934743829,8.579718153248827,58.59860024302341,4616.190476190476,4,15,9,1,79,181
1053,47d53c84-ad27-4a26-99a2-f786cb692b3b,2025-11-16T06:57:51,0.39600370665245527,78.8800935320279,93.86801359087922,3.051179307813967,614.2857142857143,2,72,4,9,98,325
1054,eab64b8d-188b-4193-931b-1ea21f15787c,2018-11-12T21:23:59,279.0484039414562,30.96115977793712,26.36501539731453,98.20081765972293,73.48846153846154,6,74,10,1,25,522
1055,31183664-0666-4522-b8aa-0b7136ac4acd,2019-01-25T11:43:18,29.395982923399004,58.710714757286354,27.80476685417557,88.47671767963237,8.75294117647059,10,75,8,1,76,862
1056,2ed1935e-0b8b-4f02-88fd-d4b23a275f6c,2024-12-30T00:36:34,159.58728166967802,76.53300779876358,4.327431584264141,96.5424406326796,111.53846153846155,2,31,6,2,85,101
1057,419d0e95-8fce-44a0-9d1d-0f3fee72143e,2016-07-18T16:27:46,2.1622613771894708,86.27107104189284,50.81084773486497,8.018982014364894,12964.88888888889,3,31,5,4,7,197
1058,6b4a1999-8e4d-4ea6-91dc-e9d1fdadfb75,2026-04-12T00:39:19,24.237166562678464,86.31118919241685,83.51224983270971,77.59963250458027,32.28748159057437,4,60,1,7,34,874
1059,35e38c66-cb28-46af-88b9-dcf6aa7fb637,2015-02-01T08:09:52,3332.8571950883374,89.38704772358557,14.917619347967237,14.704930051839938,140.8695652173913,7,78,2,7,23,677
1060,1a746a73-01f7-4021-a864-33b800faed8c,2028-03-14T21:20:20,23.782085327547954,1.3552415667423157,72.94613838554416,65.64765371854796,60.50847457627118,9,19,9,2,89,733
1061,d02b4126-89cb-4aa0-8268-54775d19ff8f,2030-01-07T23:55:30,248.6670923104242,13.858092529629873,11.716885980655611,3.377298833496878,148.68,8,40,9,7,92,586
1062,fa664559-4167-408f-89ff-5dfbc8f59d27,2019-02-08T19:28:41,19.08907707642965,80.38416522760235,34.75012125339958,28.88714379046988,306.4347222222222,10,42,6,3,97,823
1063,97e6ff66-20b6-46bb-add6-77e9661e9280,2018-09-22T02:57:38,62.913673890276925,23.032714966756185,78.12832963512626,69.57647800213002,86.06060606060606,3,82,5,4,56,223
1064,8335f2f3-6362-4c2b-a59a-a2989da5bf7c,2024-10-09T21:05:39,51.95496634873854,34.860724334400004,43.654834972984744,92.60121095988804,20.177710843373497,9,76,5,8,1,103
1065,470575e0-7417-4088-912e-1229348e7647,2028-07-03T19:46:09,3.577095948755369,61.18992087770747,37.04209927743959,13.846154761162444,158.484375,3,72,9,1,58,736
1066,14f867e5-8e14-45bb-afc4-df3600e11de7,2019-02-20T06:29:55,2.168785151078383,42.59643578797697,20.45749612032324,44.219151165692416,122.53826530612244,5,4,3,1,94,951
1067,8fa50e0f-bdaf-490e-8d86-d6e41fd095fd,2030-08-13T08:53:02,117.87055903669327,93.87874069813869,20.830460635329008,56.77612741232131,5.327272727272726,6,37,10,5,27,342
1068,eb340899-7554-49cd-b149-5b5e0998e5e4,2030-01-23T09:36:43,77.93342639922278,88.37382001496361,68.14238084736795,12.547010205604458,1.1421052631578947,3,27,4,4,83,821
1069,eff0f8bc-5349-409f-a1f6-64e6e2b482c8,2018-03-14T14:04:25,149.53999854585,86.69968499494979,78.04694901541049,35.14431788120529,45.64814814814815,7,48,10,5,13,615
1070,9b863e7e-ef0a-432b-8edf-78862bd4ce71,2017-01-01T12:27:14,158.2792204095953,18.35044602111109,77.79184483975911,38.129011202359884,591.6279069767443,2,65,6,9,56,817
1071,55db673c-4088-4309-a61f-2c603153fcbe,2021-12-09T04:10:59,575.9261571722103,38.33433141365017,27.37206784567817,74.2186235946171,124.40259740259741,5,42,8,4,63,891
1072,b2b46424-dc25-4ee8-a32a-155033c882f1,2031-05-30T00:07:49,83.77736340323682,55.214580116957045,78.71516059712069,84.34281880093768,504.8,1,32,8,2,44,67
1073,71149860-9ab4-4c8a-836f-b054205fd765,2019-01-09T16:58:25,19.172859682764372,85.85501784255904,62.13703042131795,15.595086830654514,441.5285714285714,2,71,5,3,97,760
1074,b208df39-ddac-4278-981f-3546413a9ace,2014-07-05T05:53:52,1.0885764004806653,96.84131455205683,42.89522241583086,81.09757031792458,5.321637426900585,8,39,9,4,71,468
1075,5c0df470-2da7-42d6-a53b-f8374af91b86,2014-11-02T11:33:49,12201.642849380549,15.90550325268605,31.690769370497264,1.381767513642207,239.0294117647059,2,65,7,3,3,904
1076,e985c768-e46f-49bb-8a16-d642c7a3191c,2014-08-15T08:31:12,24.124157614072782,42.60493004103952,10.691642792285416,53.159108078575976,363.7333333333334,5,4,3,1,31,14
1077,2ed70393-4735-4177-b7d4-32124244ce76,2015-03-11T15:02:03,316.79931322573395,38.173602082218615,44.66694718966454,99.4265833521897,61.05952380952381,6,9,5,8,18,988
1078,4c279ae9-1409-436e-b219-86f871494c39,2035-03-14T00:49:43,0.5608393432420364,90.5624112935901,58.784540171019216,11.221347143051075,74.69999999999999,1,73,2,4,35,622
1079,24b475f4-f496-4dcf-bae1-af31951ccdd8,2015-02-21T00:39:56,107.23491602754041,31.176367238520154,81.87617633820716,98.14520052169907,122.41860465116278,7,26,6,2,85,372
1080,025d43da-ee30-451a-90ef-23d49032ee63,2015-02-05T17:07:43,64.84173640144753,76.39121907848777,72.0601011218885,2.231239583371447,300.8253968253968,2,42,3,7,40,786
1081,4392c66c-db4d-436b-87f6-da8a888d8150,2016-02-11T13:46:56,9.153883813002196,58.008221867383604,96.28082151601942,51.04034734650972,680.8499999999999,10,78,7,6,5,430
1082,14511d4c-74f6-4a93-ac66-faa110af5fce,2021-03-23T20:53:18,5.110564884829544,42.98270303057441,31.234039294682546,67.66871996345574,1.5655430711610487,7,20,8,8,58,782
1083,1a59ea60-9fe3-4478-b011-f4fbd1a15aee,2026-05-08T14:30:29,5.648674874639993,8.263129483704112,69.3031117834866,74.28953165423326,59.682539682539684,8,36,7,5,33,484
1084,fc7e4c2b-5d33-48ce-b75f-c2080b0a27bd,2032-08-18T07:27:04,482.26315510556117,14.874172012794151,48.19547446797445,91.0527340219385,4.68623595505618,1,23,3,7,23,189
1085,9d1a4a22-bfc9-433d-a6b0-08f6257482d9,2025-07-23T11:24:37,50.67500011189277,50.00787996511039,84.44881091698572,74.00524950646272,0.8352272727272727,2,45,4,3,5,607
1086,20ed8054-25cf-4f7e-8337-b95ae03cbce1,2029-05-23T00:21:06,23.172384241645783,78.23216283769801,62.61186372453758,49.32491744749118,49.6578947368421,10,41,2,8,49,327
1087,46043f37-87ed-4a4e-8300-e6556f01b17f,2016-12-10T00:54:14,27.575762498829878,39.339462479937296,46.26202984818127,26.63175786023325,4.9575062901873075,9,66,10,2,19,310
1088,470b63ac-1a06-4962-a03f-178078703203,2014-09-15T18:40:47,755.1295444099364,48.266687469864934,70.06242896836676,20.46242793338302,18.40082304526749,7,71,5,3,41,717
1089,fe1da1a4-6d0a-456c-985e-9781cacd925e,2017-06-15T14:26:00,15.019038951639082,47.94259075618991,22.859865550207402,7.699599386828115,240.37037037037038,9,95,5,10,28,581
1090,db980854-e407-48ee-837b-89ead08a99e3,2030-04-06T23:46:33,56.06712357384795,27.55494066370241,5.277229653057014,82.9986049866119,440.1617647058823,8,67,1,9,53,303
1091,12ccb50f-77af-4ac2-9fc6-f693082e75d1,2015-04-14T16:03:01,2.216789992235587,65.33162480226653,13.626069723940882,73.65066681744196,45.09090909090909,7,53,1,4,56,932
1092,933eda29-c90a-4dca-a05a-1254dc6dd0c3,2018-12-24T15:11:42,15.802237947390628,95.65062596104848,12.870077334934305,14.534166738547071,317.68443496801706,8,17,3,1,17,806
1093,533f959c-ba58-4a38-bd4b-d4febe6b4d68,2016-08-01T02:32:53,12.428776177913566,76.73503509974618,47.78397267061371,54.86048375361149,6.802721088435375,7,62,10,7,82,79
1094,cb298ae3-437a-49db-a2ae-5ebe8dbf3f1f,2014-11-08T03:57:44,5.049484077163956,96.49808237287519,21.498869680279153,74.19984769672054,39.60905349794239,1,40,1,10,61,526
1095,c0b8570f-83d1-4574-944f-bd547dc89294,2021-10-27T08:13:13,134.91201564003217,31.498327956604875,68.48461847832074,76.99453652568603,31.434462444771718,3,17,5,2,21,570
1096,2f609202-702d-4f57-a464-d7f48c0c19ae,2016-02-14T05:48:01,94.34651002575907,19.671828361731347,23.4849048659288,27.09537183860322,117.6,6,65,3,10,90,22
1097,70f9a4e1-2e0c-4eb5-b7b6-9361af8d432b,2029-06-09T17:02:41,36.64362291171006,87.82544934279082,69.50980567175161,34.288178555796414,145.4296875,1,74,6,9,99,910
1098,e927315d-7488-42d5-af77-d07c35057ab3,2032-05-09T03:46:01,25.4717983631261,93.98429648102699,43.266252169779975,54.4740050937205,18.871875,10,15,7,3,77,71
